SKU,Nombre,Precio,Marca,Laboratorio,Codigo_Barras_1,Codigo_Barras_2,Codigo_Barras_3,Codigo_Barras_4,Categoria,Es_Medicamento
73787,CORRECTOR TRUE MATCH RADIANT CONCEALER 1.5N,41441.4,,,30188211,,,,,
73786,MASCARA MEGA VOLUM WSH 01 BLACK,30431.6,,,30179493,,,,,
73133,Enjuague Bucal Sandía Y Menta Frescura Suave S/Alcohol x500ml,8735.74,Listerine,JOHNSON,7891010257538,,,,Enjuagues Bucales,
73132,LISTERINE SANDIA & MENTA ENJUAGUE BUCAL SOL.X250,6177.57,,,7891010257521,,,,,
74142,NIVEA BODY MILK NUTRITIVA RAPID.ABSORC.LECHE X100,3884.1,NIVEA,BEIERSDORF S.A.,4006000120294,,,,,
74100,DERCOS AMINEXIL CLINICAL REGEN BOOSTER SERUM X90ML,121403,,,3337875932080,,,,,
73579,DERCOS DENSIFICADOR SHAMPOO X250,53282.2,,,3337875574358,,,,,
73580,DERCOS CASPA SECA SHAMPOO X250,42793.6,,,3337871330262,,,,,
73433,DERCOS PSOLUTION PSORIASIS SHAMPOO X200ML,47988.7,VICHY,VICHY,3337875787222,,,,,
73416,RUBOR EN GEL CHER DIECIOCHO JELLY TINT PINK  X9,12278.9,SILFAB,SILFAB,7798422009550,,,,,
73415,RUBOR EN GEL CHER DIECIOCHO JELLY TINT CORAL X9,12278.9,SILFAB,SILFAB,7798422009567,,,,,
73852,Serum Corporal Oleo Hidratante,19211.2,DOVE,UNILEVER,7891150104853,,,,Cremas Corporales,
73853,Serum Corporal Oleo Reafirmante ,19211.2,DOVE,UNILEVER,7891150104846,,,,Cremas Corporales,
73854, Serum Corporal Oleo Tono Uniforme,19211.2,DOVE,UNILEVER,7891150104860,,,,Cremas Dentales,
52513,PANTENE PROV BAMBU ACONDICIONADOR X150ML,4731.68,PANTENE,PROCTER & GAMBLE,7500435260497,,,,Shampoo,
44238,PANTENE PROV BAMBU SHAMPOO X200ML,4745.14,,,7500435155830,,,,Acondicionadores y Cremas,
55337,PANTENE PROV RESTAURACION ACONDICIONADOR X400ML,7753.05,,,7501006721317,,,,,
52648,PANTENE PROV BAMBU SHAMPOO X400ML,7753.05,,,7500435155847,,,,,
73711,HERBAL ROSEMARY & HERBS ACONDICIONADOR X400ML,15068.3,,,190679000194,,,,,
50335,Desodorante En gel clinical pH Balance x45 gr,15643.6,DERMAGLOS,ANDROMACO COSMETICOS,7500435144636,,,,,
42069,Shampoo Restauracion,4745.14,PANTENE,PROCTER & GAMBLE,7501006721119,,,,Tratamiento y Reparación,
73692,EUCERIN HYALURON FILLER+ELASTICITY CREMA NOCHE X50,90535.3,,,4006000183916,,,,,
47211,Loción Hidratante Con Urea 10% ,33295,Cetaphil,GALDERMA PERFUMERIA,7897930779044,,,,Corporal,
73012,PROTEX VITAMINA E JABON X85,883.71,PROTEX,COLGATE PALMOLIVE,7891024035139,,,,,
73631,Plaisance Body Splash Hot Sensation,13627.8,Plaisance,,7804907970236,,,,Fragancia Femenina,
73632,Plaisance Body Splash Hot In Black,13627.8,Plaisance,,7804907989160,,,,Fragancia Femenina,
73633,Plaisance Body Splash Hot Sexy 250 ml,13627.8,Plaisance,,7804907991996,,,,Fragancia Femenina,
73591,Juventud Mobi Colágeno Hidrolizado+mag+ac-hialuronico+ vit c,13999.5,Alioth Pharma,Alioth Pharma,7795513274767,,,,Nutrición y Deportes,true
73590,Beauty Fit Colágeno Hidrolizado Sabor Frutos Rojos x15u,22950,Alioth Pharma,Alioth Pharma,7795513274750,,,,Nutrición y Deportes,
74132,Cúrcuma + Jengibre + Pimienta Negra Capsulasx30,17250,INCAICO,,7797290000997,,,,Nutrición y Deportes,true
74134,Resverattrol Vitamina E+C x30cap,25650,INCAICO,,7797290000966,,,,Nutrición y Deportes,true
73260,Protector Solar Fluido Invisible Facial Fps50,19677.5,DERMAGLOS,ANDROMACO COSMETICOS,7793742004933,,,,Solares,
73259,Protector Facial en Bruma FPS50,21191.2,DERMAGLOS,ANDROMACO COSMETICOS,7793742004926,,,,Solares,
73634,Shampoo Matizador Pure Silver,13703.8,CAPILATIS,CAPILATIS S.A.,7792640004656,,,,,
73343,Curitas Aqua Protect Kids ,3636.68,CURITAS,BEIERSDORF S.A.,4006000107301,,,,,
73069,Apósitos Adhesivos Aqua Protect ,8286.25,CURITAS,BEIERSDORF S.A.,4005800353772,,,,,
73862,Protector Labial Disney Princess Bella Vainilla ,6104.2,NIVEA,BEIERSDORF S.A.,4006000157290,,,,Protectores Labiales,
73864,Protector Labial Disney Princess Moana Sandía ,5897.76,NIVEA,BEIERSDORF S.A.,4006000157283,,,,Protectores Labiales,
74018,Protector Labial Humectante Original Care Pride Kiss,6104.2,NIVEA,BEIERSDORF S.A.,4006000157382,,,,Protectores Labiales,
73748,Crema facial 7 en 1 Cuidado Nutritivo para todo tipo de piel,7343.58,,,42277057,,,,Cremas y Máscaras Faciales,
73715,Desodorante antitranspirante deep darkwood ,4736.95,NIVEA,BEIERSDORF S.A.,4006000196091,,,,Desodorantes Masculinos,
73717,Desodorante Antitranspirante Men Dry Fresh Sin Siliconas ,4736.95,NIVEA,BEIERSDORF S.A.,4005808979677,,,,Desodorantes Masculinos,
74008,Protector Solar UV Defender AquaFusion FPS50+,19808.8,LOREAL,MAQUILLAJE LOREAL,7509552962598,,,,Protectores Solares,
73752,Crema Gel Facial Repuesto Ultra Hidratación,18076.3,DERMAGLOS,ANDROMACO COSMETICOS,7793742008702,,,,Cremas y Máscaras Faciales,
73755,Crema Facial Repuesto Hidratante Noche Ultra Estructura,24568.1,DERMAGLOS,ANDROMACO COSMETICOS,7793742008733,,,,Cremas y Máscaras Faciales,
73753,Crema Facial Repuesto Hidratante Noche Ultra Firmeza ,24568.1,DERMAGLOS,ANDROMACO COSMETICOS,7793742008719,,,,Cremas y Máscaras Faciales,
73754,Crema Facial Repuesto Hidratante Noche Ultra Volumen,24568.1,DERMAGLOS,ANDROMACO COSMETICOS,7793742008726,,,,Cremas y Máscaras Faciales,
73756,Serum Facial Autobronceante,27777.1,DERMAGLOS,ANDROMACO COSMETICOS,7793742007156,,,,Autobronceantes,
72666,Acondicionador Colageno Nutre y Revitaliza 510 ml,12398.5,PANTENE,PROCTER & GAMBLE,7500435191494,,,,Cuidado del Cabello,
73797,PHILCO AA PILA ALCALINA BLISTER X16 UNIDADES,17979.8,,,7799111033467,,,,,
73798,PHILCO AAA PILA ALCALINA BLISTER X16 UNIDADES,17979.8,,,7799111033481,,,,,
73366,DERMAGLOS FAC.HIDRATANTE EQUILIBRADA P.SECA CREx50,30760.7,,,7793742008689,,,,,
73323,DERMAGLOS FACIAL TTP HIDRATACION DIARIA CREMA X50,14765.1,,,7793742008740,,,,,
73518,BANANA BOAT ADVANCED PROTECTION FPS50+ LOCIONx60ML,6241.99,,,79656096507,,,,,
73002,Prime Mini Vibrador Fantasy 3 x1u,33074.6,Prime,BUHL,7791519706295,7791519706292,,,Bienestar Sexual,
72981,SCHICK XTREME3(H)3HOJAS PIEL SENSIBLE MAQUINA X4UN,7475.29,,,7502214739873,,,,,
72983,XMART SPEED3(H)CABEZAL MOVIL 3 HOJAS BOLSA 4X3,4310.35,,,7791519705489,,,,,
73781,ESMALTE EFECTO GEL VOGUE FLORA X14ML,6683.41,,,7509552883497,750955288349,,,,
73782,ESMALTE EFECTO GEL VOGUE SELVA X14ML,6683.41,,,7509552883534,,,,,
73783,ESMALTE EFECTO GEL VOGUE RIO X14ML,6683.41,,,7509552883541,750955288354,,,,
73793,VASELINE ORIGINAL PURE SKIN JELLY X50ML,10973.9,,,8901030933882,42182627,,,,
73357,BABYSEC ULTRA FRESH TRIPACK TOALLAS HUMEDAS 3X50UN,10148.2,,,7896061990694,,,,,
72937,BABYSEC PREMIUM TOALLAS HUMEDAS X45 UNIDADES,5119.81,,,7896061990717,,,,,
73354,LADYSOFT NORMAL TELA SUAVE CON ALAS TOALLAS X16 UN,2708.02,,,7790250097655,,,,,
72938,LADYSOFT ULTRADELGADA ACTIVE EXTRA SUAVE TOALLAx8U,2316.84,,,7790250097679,,,,,
73355,LADYSOFT NORMAL NOCTURNA EX.ALGODON C/A TOALLA X16,3962.69,,,7790250097631,,,,,
72929,BABYSEC ULTRASOFT  EXTRA GRANDE X32 UNIDADES,19841.5,,,7790250042075,,,,,
72930,BABYSEC ULTRASOFT  EXTRA EXTRA GRANDE X30UNIDADES,19841.5,,,7790250042082,,,,,
72931,BABYSEC PREMIUM SOFT MEDIANO PANAL X48 UNIDADES,24303.2,,,7790250042792,,,,,
72933,BABYSEC PREMIUM SOFT EXTRA GRANDE PANAL X32 UNID.,24303.2,,,7790250042860,,,,,
72935,BABYSEC PREMIUM SOFT PEQUENO PANAL X50 UNIDADES,24303.1,,,7790250040903,,,,,
72932,BABYSEC PREMIUM SOFT GRANDE  PANAL X40 UNIDADES,24303.2,,,7790250042822,,,,,
72927,BABYSEC ULTRASOFT MEDIANO PANAL X48 UNIDADES,19841.5,,,7790250042051,,,,,
72928,BABYSEC ULTRASOFT GRANDE  PANAL X40 UNIDADES,19841.5,,,7790250042068,,,,,
72934,BABYSEC PREMIUM SOFT EXTRA EXTRA GRANDE PANALx30UN,24303.2,,,7790250042891,,,,,
72988,HUGGIES PANAL DERMACARE PURO&NATURAL EXTRA GDE.x38,46229.9,,,7809604031501,,,,,
73086,HUGGIES PANAL CLASSIC  XG     X30 UNIDADES,14474.3,,,7794626015359,,,,,
73186,PLENITUD FEMME ULTRA NOCTURNAS S/A.INC.LEVE TOAx40,36003.9,,,7809604029676,,,,,
50611,JOHNSONS BANO LIQUIDO CABEZA/PIE GLICERINA REPx180,4075.6,,,7891010257392,,,,Higiene y Cuidado del Bebé,
43789,JOHNSON OROGINAL REPUESTO SHAMPOO X180ML,5041.19,JOHNSON S,JOHN,7891010257378,,,,Shampoo,
43788,JOHNSON FRAGANCIA PROLONGADA REPUESTO SHAMPOO X180,5210.68,JOHNSON S,JOHN,7891010257385,,,,Shampoo,
74027,BIO-OIL            LOCION X175,14458.3,Bio-Oil,WELLA,6001159129158,,,,,
67401,VILLENEUVE PROTECTOR FPS50 CREMA X190,22430.3,,,7793008018070,,,,,
67391,VILLENEUVE PROTECTO FPS40 CREMA X120,11774.6,,,7793008017967,,,,,
73503,AER POWER POCKET BERRY RUSH X6U,11237.7,,,8901023029097,,,,,
73505,AER POWER POCKET SEABREEZE X6U,11237.7,,,8901023029080,,,,,
73506,AER POWER POCKET ROSEFRESHBLOSSOM X6U,11237.7,,,8901023029073,,,,,
73508,AER POWER POCKET JAZMIN FLORAL DELIGHT X6U,11237.7,,,8901023029110,,,,,
73504,AER POWER POCKET LEMON TANGY DELIGHT X6U,11237.7,,,8901023029325,,,,,
74024,CAPILATIS PALO AMARGO (PIOJOS/LIENDRES)LOCIONx190,12698.1,CAPILATIS,CAPILATIS S.A.,7792640006728,,,,,
72651,BIFERDIL RULOS CREMA PARA PEINAR X155,15591.4,,,7791001012309,,,,,
73914,TENA SLIP NOCTURNO MEDIANO PANAL X7,12862.3,,,7896770980146,,,,,
73915,TENA SLIP NOCTURNO GRANDE  PANAL X7,12862.3,,,7896770980153,,,,,
73917,TENA SLIP NOCTURNO MEDIANO       PANAL X16,26067.6,,,7896770981112,,,,,
73916,Slip Nocturno Extra Grande ,26067.6,TENA,Aconcagua,7896770982713,,,,Protección Femenina,
73918,Slip nocturno tena,26067.6,TENA,Aconcagua,7896770981129,,,,,
73185,Acondicionador hair food anana ,9796.62,Garnier,GARNIER,7509552940435,,,,,
73184,Shampoo Hair Food Anana ,9796.62,Fructis,GARNIER,7509552940428,,,,Cuidado del Cabello,
74041,Protector Solar Vitamina C Toque Seco Super UV FPS50+ ,17024.4,Garnier,GARNIER,7509552949773,,,,Protección Solar,
73226,Protector Solar Anthelios Air Fluido FPS50,37499.8,LA ROCHE POSAY,LA ROCHE,3337875917810,,,,Protectores Solares,
73513,Protector Solar Facial en Barra Zono FPS50+ x 15 gr,13456.8,Zono,BUHL,7790299004171,,,,Protectores Solares,
73512,Protector Solar Kids c/gatillo FPS 50+,14849.7,Zono,BUHL,7790299004164,,,,Protectores Solares,
73690,Micellar Cleanser Acniben ,88779.9,ISDIN,ISDIN PERFUMERIA,8429420303539,,,,Limpieza y Desmaquillante,
73289,Fotoprotector Compact Medium FPS50,93494.3,ISDIN,ISDIN PERFUMERIA,8429420307261,,,,Protectores Solares,
73291,ISDINCEUTICS ESSENTIAL PURIFIER ESPUMA LIMPIEZx150,87836.2,,,8429420318137,,,,,
73290,Isdinceutics Essential Scrub ,84065.5,ISDIN,ISDIN PERFUMERIA,8429420308794,,,,Cremas y Máscaras Faciales,
73691,Contorno De Ojos Antiarrugas Retinal Eyes ,184565,ISDIN,ISDIN PERFUMERIA,8429420288171,,,,Cremas y Máscaras Faciales,
73151,Body Oil Loción Woman,64207.3,ISDIN,ISDIN PERFUMERIA,8429420311350,,,,Corporal,
73163,Ureadin Cream 10,71011.8,ISDIN,ISDIN PERFUMERIA,8429420305489,,,,Cremas Corporales,
73694,Jabon Líquido de Manos Exfoliante ,3475.87,Ferrini,,7790299004096,,,,Jabones y Geles de Ducha,
73693,Jabón Líquido de Manos Nutrición Profunda ,3475.87,Ferrini,,7790299004089,,,,Jabones y Geles de Ducha,
73695,Jabón Líquido de Manos Verbena,3475.87,Ferrini,,7790299004102,,,,Jabones y Geles de Ducha,
53071,COLGATE TRIPLE ACCION EXTRA WHITENING CREMA X125,6524.65,COLGATE,COLGATE PALMOLIVE,7509546056111,,,,Cremas Dentales,
73487,Crema Dental Total Original Mint,4370.94,COLGATE,COLGATE PALMOLIVE,7509546702728,,,,Cremas Dentales,
48929,Jabón Carbón Detox 90 gr x3U,4042.38,PROTEX,COLGATE PALMOLIVE,7509546691947,,,,Jabones y Geles de Ducha,
74101,Rutina Piel Mixta Combo Limpador + Gel ,48499.8,Cerave,,7790033344778,,,,Cremas y Máscaras Faciales,
73431,Crema de Día Antiarrugas Hyalu B5,91098.1,LA ROCHE POSAY,LA ROCHE,3337875920698,,,,Cremas y Máscaras Faciales,
74099,HYALU B5 ANTIARRUGAS CREMA DE DIA REFILL X50ML,83389.3,LA ROCHE POSAY,LA ROCHE,3337875922029,,,,,
73432,Crema Antiarrugas Hyalu B5 Fps30,91098.1,LA ROCHE POSAY,LA ROCHE,3337875920667,,,,Cremas y Máscaras Faciales,
74192,ESMALTE COLORAMA CREMOSO PETALA,4192.18,,,7899026408210,,,,,
74193,ESMALTE COLORAMA CREMOSO TOP COAT GEL,4192.18,,,7899706245661,,,,,
74194,ESMALTE COLORAMA CREMOSO NAIL TINT,4192.18,,,7908785441656,,,,,
50969,Mascara de Pestañas Sky High Glitter,35683.5,MAYBELLINE,MAYBELLINE,41554094374,,,,Ojos,
72704,ESMALTE RISQUE CREMOSO ASTRAL CL X8ML,3473.5,,,7891182810098,,,,,
72705,ESMALTE RISQUE CREMOSO GABRIELA CL X8ML,3473.5,,,7891182810203,,,,,
72706,ESMALTE RISQUE CREMOSO NUDE CL     X8ML,3473.5,,,7891182032841,,,,,
72707,ESMALTE RISQUE CREMOSO REBU CL     X8ML,3473.5,,,7891182810142,,,,,
72709,Esmalte Metálico Maca Do Amor,3473.5,Risque,,7891182014601,,,,Uñas,
57489,Protector Solar Corporal Sun Fresh Fps70 ,24380.6,Neutrogena,JOHNSON,7891010591007,,,,Protectores Solares,
74065,BENSIMON BLUE NIGHT ELIXIR (H)EDP X100ML,59790.2,,,7798422003909,,,,,
72871,BENSIMON BRAVE INTENSE (H)EDP X100ML,61090.2,,,7798422003176,,,,,
74063,Body Splash Cher Original ,23358.8,CHER,CDIMEX SA,7798422003299,,,,Fragancia Femenina,
74064,Perfume Cher Onlx Rouge ,62260.3,CHER,CDIMEX SA,7798422003534,,,,Fragancia Femenina,
73986,TUCCI INCANTO ETERNO(M)EST(EDPx100ML+CREMA MANOS),38989.1,,,7798422002643,,,,,
73216,"AFNAN""TURATHI BLUE"" (H)EDP.X90",167713,,,6290171070580,,,,,
73654,AL WATANIAH AL LAYL(H) EDPx100ML,76706,,,5055810035570,,,,,
73658,LATTAFA CONFIDENTIAL PLATINUM(H)EDP X100ML,96194.6,,,6291107459714,,,,,
73659,LATTAFA RAGHBA(H)EST(EDPx100ML+DEO),72792.7,,,6291106060065,,,,,
73407,RASASI HAWAS        (H)EDPx100ML,234656,,,614514331026,,,,,
73408,RASASI HAWAS ICE MEN(H)EDPx100ML,351028,,,614514331040,,,,,
73285,BRILLO LABIAL CHER DIECIOCHO MOCHA MOUSS.LIP SYRUP,12278.9,,,7798422009260,,,,,
73287,Máscara de Pestaña Dieciocho Mocha Mousse,19585.7,CHER,CDIMEX SA,7798422009352,,,,Maquillaje,
49010,SHAKIRA ROCK!(M)EST(EDT x80ML+DEO),39441.6,SHAKIRA,Puig Argentina,8411061067802,,,,Fragancia Femenina,
73775,DOLCE GABBANA DEVOTION(M)EST(EDPx100+S.GELx50+B.LO,383527,,,8054754403428,,,,,
73774,"DOLCE GABBANA""Q""(M)EST(EDPx100+EDPx5+TSx10ML)",362726,,,8054754400632,,,,,
73777,HERMES TUTTI TWILL(M)EST(EDPx85ML+B.LOTION),275619,,,3346130433798,,,,,
73776,ISSEY MIYAKE L EAU(M)(EDTx100ML+EDTx25ML),258718,,,3423222118709,,,,,
73773,VERSACE CRISTAL NOIR(M)EST(EDPx90+b.LOT+S.GEL+EDP),418629,,,8011003899845,,,,,
73197,Crema Epidermica Reparadora ,11563,CICATRICURE,GENOMMA PERFUMERIA,7798420160567,,,,Cremas Corporales,
73778,Crema Regene-Plast ,20203.2,CICATRICURE,GENOMMA PERFUMERIA,650240073151,,,,Cremas y Máscaras Faciales,
74152,Crema Corporal Nutrición ,13536.4,CICATRICURE,GENOMMA PERFUMERIA,7798420160611,,,,Cremas Corporales,
74151,Serum Neurozen C/Melatonina,29121.8,CICATRICURE,GENOMMA PERFUMERIA,650240077111,,,,Sérum,
63543,TEATRICAL EXH.READY TO SELL x9UNID. (CRE.+AG.MICE),63093.9,Teatrical,GENOMMA PERFUMERIA,7798140256625,,,,,
71304,Crema Gel Hyaluro Sensitive,43036.6,EXIMIA,EXIMIA,7798178624403,,,,,
70251,Serum Hyalu-B Concentre Vitamina B3+B5,51106,EXIMIA,EXIMIA,7798178624465,,,,Sérum,
42222,Acondicionador Pro-V Bambu ,7753.05,PANTENE,PROCTER & GAMBLE,7500435260503,,,,Shampoo,
69963,Neceser Intense Attraction Edp90ml + Deo127 ml ,60273.9,Boos,PADOC (ACTIVE COSM.),7798332024155,,,,Fragancia Femenina,
30031,212               (M)EDT x30ML,180968,,,8411061906651,,,,,
69777,The Icon Elixir Men Edp ,50793.8,BANDERAS,,8411061079997,,,,Fragancia Masculina,
72788,BANDERA THE ICON SUPREME INTENSE(M)EDP X100ML,48861.5,,,8411061124277,,,,,
72790,BENETON SISTERLAND BLUSH CHERRY(M)EDT X80ML,41917.2,,,8433982027338,,,,,
74135,Capsulas Vitamina D3 + K2 ,14100,,,7797290001017,,,,Nutrición y Deportes,true
74042,Serum Protector Solar Vitamina C Super UV Garnier,18334.4,Garnier,GARNIER,7509552934526,,,,Cremas y Máscaras Faciales,
74227,SENSODYNE PROESMALTE NINOS   CREMA X90 GR,6295.09,Sensodyne,GLAXO PERFUMERIA,7794640173585,,,,,
73971,Pañal Clásico Grande x16u,20359,COTIDIAN,,7806500775324,,,,Incontinencia,
73972,Pañal Clásico Mediano x16u,20359,COTIDIAN,,7806500775331,,,,Incontinencia,
73975,Pañal Clásico Grande x8u,10176.8,COTIDIAN,,7806500773634,,,,Incontinencia,
73974,Pañal Clásico Mediano x8u,10176.8,COTIDIAN,,7806500773443,,,,Incontinencia,
73980,Pañal Adulto Plus Grande 16u,23928.3,COTIDIAN,,7806500775348,,,,Incontinencia,
73979,Pañal Adulto Plus Mediano 16u,23928.3,COTIDIAN,,7806500775317,,,,Pañales,
73976,Pañal Adulto Plus Grande 8u,12706.8,COTIDIAN,,7806500775355,,,,Incontinencia,
73977,Pañal Adulto Plus Mediano 8u,12706.8,COTIDIAN,,7806500775362,,,,Incontinencia,
74292,Calendario de Adviento Cher ,77313.6,CHER,CDIMEX SA,7798422006443,,,,Maquillaje,
74288,Brillo Labial Dieciocho Peptide Lips Lychee,16371.8,CHER,CDIMEX SA,7798422009871,,,,Maquillaje,
74289,Brillo Labial Dieciocho Peptide Lips Glaze,16371.8,CHER,CDIMEX SA,7798422009888,,,,Maquillaje,
74290,Brillo Labial Dieciocho Peptide Lips Caramel,16371.8,CHER,CDIMEX SA,7798422009895,,,,,
74246,ARM&HAMMER ESSENTIALS S/ALUMINIO DEO.BARRA X71GR,8785.71,,,33200197928,,,,,
74248,ARM&HAMMER ULTRAMAX ACTIVE SPORT (AP) BARRA X73GR,6903.06,,,33200197447,,,,,
74247,ARM&HAMMER ULTRAMAX POWDER FRESH (AP) BARRA X73GR,6903.06,,,33200194705,,,,,
49009,ADOLFO DOMING.AGUA FR.ROSAS BLANC.(M)EST(EDTx120+B,70735.1,,,8410190634732,,,,Fragancia Femenina,
56246,SHAKIRA WE ROCK   (M)EDT x80ML,23303.3,,,8411061944165,,,,Fragancia Femenina,
45618,Kenzo Flower Edt x30ml,194756,Kenzo,PERFUMES INTERNAC.,3274872404113,,,,,
74306,Barrita Cereal Energía Mole,1731.45,MOLE,,7798334587337,,,,Leches y Alimentos,true
74305,Barrita Cereal Fuerza Mole,1731.45,MOLE,,7798334587344,,,,Leches y Alimentos,true
74307,Barrita Cereal Placer Mole,1731.45,MOLE,,7798334587320,,,,Leches y Alimentos,true
74311,Colágeno Hidrolizado - Con ácido hialurónico Sabor Naranja,40740,MOLE,,7798334587887,,,,Leches y Alimentos,true
74310,Creatina Monohidrato Micronizada,36015,MOLE,,7798334587795,,,,Leches y Alimentos,true
74301,Granola Proteica con Whey Protein y Chocolate ,15433.9,,,7798334587757,,,,Leches y Alimentos,true
74302,Granola Proteica con Whey Protein y Frutos Rojos,15433.9,MOLE,,7798334587764,,,,Leches y Alimentos,true
74309,Isotónica Sabor Naranja,17492,MOLE,,7798334587818,,,,Leches y Alimentos,true
74308,Magnesio + Vitamina C En Polvo,13376,MOLE,,7798334587825,,,,Leches y Alimentos,true
74304,Pancake Proteico con Whey Protein sabor Chocolate,15433.9,MOLE,,7798334587788,,,,Leches y Alimentos,true
74303,Pancake Proteico C/Whey Protein sabor Vainilla,15433.9,MOLE,,7798334587771,,,,Leches y Alimentos,true
74055,Colágeno Hidrolizado Sin Sabor Clear,25756,HYDOR,,7798357570149,,,,,true
74053,Creatina Monohidrato Sin Sabor,18611,HYDOR,,7798357570279,,,,Suplementos Dietarios,true
74052,Colágeno Hidrolizado + Vitamina C y D,31801,HYDOR,,7798357570132,7798357570019,,,Suplementos Dietarios,true
74054,Energy Péptidos bioactivos BodyBalance,44347,HYDOR,,7798357570231,,,,Suplementos Dietarios,true
73845,Colonia Baby Dulces Mimos,3928.82,ALGABO,ALGABO,7791274000119,,,,Fragancia Niños y Bebés,
73883,SALLY UNICORNIO 2 EN 1 SHAMPOO X250ML,3429.87,,,7791274200809,,,,,
74419,Estuche Kevingston Nomade Ocean (Edpx90 + Deo) ,37564.1,KEVINGSTON,AMURRIO,7798322505787,,,,,
55836,KEVINGSTON BE STRONG ESTUCHE (COLONIAx95+DEO),24739.8,,,7798322505831,7798322501680,,,,
73423,Caro Cuore Edt ,27607.4,Caro Cuore,CANNON PUNTANA,7791600061562,,,,Fragancia Femenina,
73424,Caro Cuore Edt,34327.6,Caro Coure,CANNON PUNTANA,7791600061678,,,,Fragancia Femenina,
68356,Kevin Red EDT,25246.2,Kevin,CANNON PUNTANA,7791600099022,,,,Fragancia Masculina,
73147,Kevin Absolute EDT x100 ml + DEO 150ml,24792.1,Kevin,CANNON PUNTANA,7791600179366,,,,Fragancia Masculina,
73146,KEVIN BLACK ESTUCHE(EDTx100+DEO),17935.7,,,7791600179472,,,,,
74314,Colonia Bebe La Pasionaria ,10613.8,LA PASIONARIA,,7791600369033,,,,Fragancia Niños y Bebés,
68871,BOUM SAVON NEW    (M)EDPx100ML,45676.1,,,3430750412988,3430750037303,,,,
73568,JEANNE ARTHES AMORE MIO WHIT.PEARL EST(EDPx100+BOD,54956.4,,,3430750389075,,,,,
73571,JEANNE ARTHES BALADE A PARIS SOIRE.EST(EDPx100+BOD,63656.6,,,3430750940016,,,,,
73570,JEANNE ARTHES COLLECTION AZUR BALC.EST(EDPx100+BOD,63656.6,,,3430750940009,,,,,
73569,JEANNE ARTHES TEA TIME PARIS MACAR.EST(EDPx100+BOD,63656.6,,,3430750939997,,,,,
73567,WOMEN SECRET FLOWERLAND FULL BLOOM BODY MIST  x250,34655.9,,,8436611104288,,,,,
73566,Body Splash Flowerland Moonlight ,34655.9,WOMEN SECRET,,8436611104301,,,,,
73564,Body Splash Flowerland Overose,34655.9,WOMEN SECRET,,8436611104349,,,,Fragancia Femenina,
73565,Body Splash Sun Flower Flowerland ,34655.9,WOMEN SECRET,,8436611104325,,,,Fragancia Femenina,
60094,ACQUA DI GIOIA    (M)EDPx100ML,492740,,,3605521172525,,,,,
74420,ACQUA DI GIO PARFUM (H) X100ML,557745,,,3614273954167,,,,,
54317,KENZO FLOWER      (M)EDP x50ML,272762,,,3274872404175,3352818517803,,,,
74345,PETIT ENFANT BOX CONQUISTADORx12UNIDAD+TESTER+BOLS,174121,,,7793487056006,,,,,
73031,Colonia Petit Amour Sweet 15 ,22511.2,Petit Amour,SAINT JULIEN,7793487014815,,,,Fragancia Femenina,
73032,Colonia Petit Amour Boys 18 ,22511.2,Petit Amour,SAINT JULIEN,7793487014822,,,,,
73620,Crema Manos/Cuerpo Hidratante + Reafirmante ,15600.8,Vertiente,SAINT JULIEN,7793487063622,,,,Cremas Corporales,
73617,VERTIENTE RIO       (M)EDT X100ML,26071.1,,,7793487011845,,,,,
73621,VERTIENTE RIO PALETA SOMBRAS OJOS X18 TONOS,18681.5,,,7793487056020,,,,,
72816,VERTIENTE ONE INTENSE BODY SPRAY DEO X100ML,7224.52,,,7793487022469,,,,,
73014,Iluminador Líquido Dorado ,21600.1,ZAIRA BEAUTY,,7798340705572,,,,Maquillaje,
73019,Hyaluronic Lipstick,21600.1,ZAIRA BEAUTY,,7798340704001,,,,Maquillaje,
73015,Labial Líquido Mate Dreamy Nude Rosa,21600.1,ZAIRA BEAUTY,,7798340702687,,,,Maquillaje,
73016,Labial Líquido Mate Emotion Nude Beige,21600.1,ZAIRA BEAUTY,,7798340702670,,,,Maquillaje,
73017,Labial Líquido Mate Romance Nude Rosado,21600.1,ZAIRA BEAUTY,,7798340702694,,,,Maquillaje,
73020,SOMBRA PALETA PURE LOVE ZAIRA NARA,25920.2,,,7798340701796,,,,,
73013,Body Pure Splash ,19440.1,ZAIRA BEAUTY,,7798340705763,,,,Fragancia Femenina,
74280,ESTRELLA BABY CABELLOS SUAVES  SHAMPOO X250 ML,4131.31,Estrella,Q.ESTRELLA,7790064105010,,,,,
73517,Protector Diario Natural Care Sin Alas Promopack ,9472.27,TENA,Aconcagua,7790770602995,,,,Protección Femenina,
74334,ALTA MODA 5.3 CASTANO CLARO DORADO    KIT X150 GR,5996.97,Alta Moda,Alfaparf,7898468503743,,,,,
74215,Base Correct Multitasker - Tono 90,24343.4,Rimmel,Coty Argentina S.A.,3616305714855,,,,Maquillaje,
74397,BCAA 2:1:1 Sport Capsulas ,24044.8,Vitamin Way,LAB.PHARMAMERICAN,7798008297173,,,,Nutrición y Deportes,true
74390,BRUTAL MASS CHOCOLATE VITAMIN WAY POLVO X1500gr,71483,,,7798008297111,,,,,true
